Electron + Photon:

Event: 213790151, Run = 277076, Lumi = 128, met = 160.132, phoEt = 39.358, HT = 166.586
Event: 1455827590, Run = 277070, Lumi = 787, met = 138.957, phoEt = 81.6942, HT = 227.769
Event: 124755003, Run = 277076, Lumi = 78, met = 128.209, phoEt = 69.7265, HT = 0
Event: 137633289, Run = 277148, Lumi = 137, met = 134.631, phoEt = 65.6563, HT = 335.044
Event: 1837961266, Run = 277168, Lumi = 1003, met = 203.902, phoEt = 75.5247, HT = 346.289
Event: 781852613, Run = 277194, Lumi = 489, met = 145.766, phoEt = 90.0763, HT = 83.1277
Event: 624078439, Run = 277087, Lumi = 599, met = 128.713, phoEt = 57.9535, HT = 115.947
Event: 1011682084, Run = 277096, Lumi = 575, met = 139.467, phoEt = 112.942, HT = 33.9087
Event: 284079476, Run = 277096, Lumi = 151, met = 127.834, phoEt = 88.3725, HT = 145.028
Event: 2448496185, Run = 277168, Lumi = 1331, met = 206.766, phoEt = 215.074, HT = 175.87
Event: 3810988575, Run = 277168, Lumi = 2199, met = 229.447, phoEt = 38.6033, HT = 282.771
Event: 2251696113, Run = 277096, Lumi = 1296, met = 543.404, phoEt = 99.1451, HT = 32.6143
Event: 1350454520, Run = 277168, Lumi = 719, met = 127.932, phoEt = 43.1332, HT = 102.799
Event: 488338204, Run = 277127, Lumi = 259, met = 236.308, phoEt = 66.7719, HT = 0
Event: 1624657512, Run = 277127, Lumi = 872, met = 308.244, phoEt = 261.583, HT = 155.375
Event: 1955364774, Run = 277194, Lumi = 1111, met = 320.933, phoEt = 46.0518, HT = 416.631
Event: 898923097, Run = 277148, Lumi = 547, met = 155.989, phoEt = 47.9062, HT = 279.267
Event: 948975443, Run = 277148, Lumi = 573, met = 554.242, phoEt = 699.411, HT = 736.616
Event: 885463271, Run = 277148, Lumi = 540, met = 129.467, phoEt = 75.8741, HT = 59.3873
Event: 2485111820, Run = 277194, Lumi = 1410, met = 218.926, phoEt = 67.2872, HT = 297.294
Event: 130380532, Run = 277180, Lumi = 147, met = 130.819, phoEt = 39.3415, HT = 327.719
Event: 870088895, Run = 277194, Lumi = 539, met = 155.586, phoEt = 231.285, HT = 433.464
Event: 453309618, Run = 277420, Lumi = 311, met = 126.45, phoEt = 62.8403, HT = 164.404
Event: 48265414, Run = 277420, Lumi = 96, met = 156.602, phoEt = 35.559, HT = 124.182
Event: 1337384813, Run = 277194, Lumi = 789, met = 201.876, phoEt = 71.6818, HT = 935.856
Event: 2504541391, Run = 277194, Lumi = 1420, met = 124.126, phoEt = 76.1748, HT = 123.937
Event: 2995847588, Run = 277194, Lumi = 1682, met = 235.88, phoEt = 51.8559, HT = 279.983
Event: 2125373165, Run = 277194, Lumi = 1212, met = 183.126, phoEt = 35.7424, HT = 375.207
Event: 188673917, Run = 277420, Lumi = 172, met = 162.99, phoEt = 76.8452, HT = 140.071
Event: 1153022557, Run = 277305, Lumi = 690, met = 125.632, phoEt = 55.8706, HT = 0
Event: 392774721, Run = 277305, Lumi = 281, met = 123.439, phoEt = 182.136, HT = 312.656
Event: 112360432, Run = 277420, Lumi = 132, met = 127.59, phoEt = 133.139, HT = 64.9858
Event: 1339729719, Run = 278018, Lumi = 734, met = 240.246, phoEt = 122.069, HT = 0
Event: 1509543837, Run = 278240, Lumi = 789, met = 172.921, phoEt = 64.2033, HT = 148.004
Event: 108409490, Run = 277981, Lumi = 141, met = 241.739, phoEt = 56.8511, HT = 100.074
Event: 2035885640, Run = 278308, Lumi = 1192, met = 152.147, phoEt = 56.2211, HT = 651.378
Event: 217116139, Run = 278308, Lumi = 179, met = 137.38, phoEt = 69.4475, HT = 40.051
Event: 2269538688, Run = 278308, Lumi = 1343, met = 121.958, phoEt = 71.7359, HT = 135.654
Event: 576025573, Run = 278308, Lumi = 361, met = 198.663, phoEt = 43.472, HT = 287.791
Event: 507991569, Run = 278017, Lumi = 362, met = 144.65, phoEt = 37.1739, HT = 0
Event: 577628374, Run = 278315, Lumi = 375, met = 586.383, phoEt = 107.872, HT = 786.482
Event: 273803065, Run = 278315, Lumi = 217, met = 138.563, phoEt = 129.415, HT = 242.294
Event: 558220111, Run = 278018, Lumi = 301, met = 130.279, phoEt = 46.9528, HT = 0
Event: 2162524307, Run = 278240, Lumi = 1133, met = 264.611, phoEt = 35.5333, HT = 900.87
Event: 285821633, Run = 278239, Lumi = 209, met = 167.074, phoEt = 292.173, HT = 219.34
Event: 1106235961, Run = 278345, Lumi = 640, met = 165.525, phoEt = 85.6686, HT = 0
Event: 375480409, Run = 278315, Lumi = 271, met = 123.226, phoEt = 85.3866, HT = 294.475
Event: 1845016119, Run = 278018, Lumi = 991, met = 126.052, phoEt = 238.381, HT = 351.875
Event: 3784812819, Run = 278167, Lumi = 2136, met = 120.096, phoEt = 148.324, HT = 566.383
Event: 1241564137, Run = 278239, Lumi = 707, met = 121.718, phoEt = 53.2096, HT = 0
Event: 1242492861, Run = 278406, Lumi = 739, met = 125.931, phoEt = 48.6845, HT = 147.266
Event: 244537524, Run = 278308, Lumi = 192, met = 405.263, phoEt = 104.034, HT = 1073.24
Event: 3487834528, Run = 278167, Lumi = 1945, met = 248.911, phoEt = 117.058, HT = 720.984
Event: 2059388108, Run = 278167, Lumi = 1138, met = 131.378, phoEt = 53.2781, HT = 96.0921
Event: 1030885171, Run = 278308, Lumi = 601, met = 130.956, phoEt = 514.043, HT = 389.572
Event: 348095169, Run = 278240, Lumi = 173, met = 131.132, phoEt = 402.508, HT = 1308.25
Event: 166416157, Run = 278274, Lumi = 81, met = 122.639, phoEt = 58.1095, HT = 199.751
Event: 1113031034, Run = 278240, Lumi = 564, met = 135.56, phoEt = 65.4377, HT = 217.045
Event: 91365921, Run = 278315, Lumi = 116, met = 139.718, phoEt = 39.3103, HT = 226.804
Event: 1444531857, Run = 278308, Lumi = 838, met = 175.871, phoEt = 41.9918, HT = 211.769
Event: 145049901, Run = 278345, Lumi = 140, met = 132.935, phoEt = 198.617, HT = 0
Event: 2646230350, Run = 278308, Lumi = 1573, met = 134.193, phoEt = 66.068, HT = 147.664
Event: 348083870, Run = 278315, Lumi = 257, met = 326.849, phoEt = 58.9358, HT = 300.272
Event: 1201206962, Run = 278345, Lumi = 688, met = 122.402, phoEt = 133.894, HT = 72.0624
Event: 382990765, Run = 278349, Lumi = 200, met = 157.646, phoEt = 106.342, HT = 152.338
Event: 287486907, Run = 278315, Lumi = 225, met = 145.027, phoEt = 57.9796, HT = 692.658
Event: 490005829, Run = 278406, Lumi = 340, met = 122.333, phoEt = 84.7033, HT = 672.246
Event: 2475247284, Run = 278406, Lumi = 1403, met = 256.177, phoEt = 71.5182, HT = 369.011
Event: 132395062, Run = 278345, Lumi = 134, met = 143.22, phoEt = 79.3739, HT = 458.065
Event: 346620750, Run = 278770, Lumi = 178, met = 137.16, phoEt = 127.734, HT = 152.38
Event: 2080587185, Run = 278406, Lumi = 1184, met = 132.545, phoEt = 244.466, HT = 260.593
Event: 73831977, Run = 278349, Lumi = 38, met = 120.654, phoEt = 116.626, HT = 165.284
Event: 525591828, Run = 278406, Lumi = 359, met = 158.794, phoEt = 461.905, HT = 483.261
Event: 772474068, Run = 278366, Lumi = 387, met = 120.663, phoEt = 85.9703, HT = 134.971
Event: 2782900784, Run = 278406, Lumi = 1590, met = 343.498, phoEt = 337.422, HT = 0
Event: 1893257814, Run = 278509, Lumi = 1131, met = 158.571, phoEt = 221.913, HT = 49.5565
Event: 966731547, Run = 278509, Lumi = 623, met = 154.01, phoEt = 39.7259, HT = 428.524
Event: 371645040, Run = 278770, Lumi = 190, met = 230.709, phoEt = 183.523, HT = 341.157
Event: 2531935914, Run = 278509, Lumi = 1499, met = 135.434, phoEt = 96.247, HT = 118.144
Event: 831619272, Run = 278770, Lumi = 435, met = 122.095, phoEt = 109.311, HT = 117.068
Event: 1379089134, Run = 278770, Lumi = 715, met = 186.991, phoEt = 39.9092, HT = 234.901
Event: 332190871, Run = 278770, Lumi = 171, met = 131.896, phoEt = 68.9329, HT = 219.89
Event: 412211700, Run = 278803, Lumi = 230, met = 163.343, phoEt = 110.772, HT = 206.931
Event: 458748739, Run = 278805, Lumi = 252, met = 139.649, phoEt = 35.9202, HT = 862.224
Event: 175781446, Run = 278803, Lumi = 103, met = 129.457, phoEt = 183.004, HT = 0
Event: 509988027, Run = 278803, Lumi = 283, met = 133.741, phoEt = 126.764, HT = 141.827
Event: 3074793859, Run = 278808, Lumi = 1730, met = 166.019, phoEt = 125.542, HT = 36.1968
Event: 949337473, Run = 278808, Lumi = 503, met = 137.46, phoEt = 89.7016, HT = 0
Event: 1278690780, Run = 278808, Lumi = 690, met = 138.998, phoEt = 78.7223, HT = 303.19
Event: 106335818, Run = 278803, Lumi = 60, met = 140.948, phoEt = 48.887, HT = 103.647
Event: 1211992898, Run = 278808, Lumi = 651, met = 132.541, phoEt = 57.2835, HT = 304.607
Event: 308700363, Run = 278805, Lumi = 166, met = 151.559, phoEt = 95.7868, HT = 426.189
Event: 335878180, Run = 278805, Lumi = 184, met = 248.012, phoEt = 182.26, HT = 90.1079
Event: 1247471554, Run = 278808, Lumi = 671, met = 130.507, phoEt = 37.4081, HT = 107.752
Event: 1497470095, Run = 278808, Lumi = 820, met = 275.649, phoEt = 47.4023, HT = 168.152
Event: 1987967891, Run = 278808, Lumi = 1139, met = 173.43, phoEt = 47.508, HT = 69.0635
Event: 310610506, Run = 278923, Lumi = 207, met = 153.196, phoEt = 61.2641, HT = 358.533
Event: 1528908154, Run = 278820, Lumi = 832, met = 151.342, phoEt = 106.013, HT = 192.149
Event: 78524726, Run = 278820, Lumi = 48, met = 196.515, phoEt = 76.0943, HT = 242.618
Event: 68331153, Run = 278820, Lumi = 43, met = 124.031, phoEt = 49.0327, HT = 136.465
Event: 462995627, Run = 278923, Lumi = 292, met = 139.502, phoEt = 72.2721, HT = 270.29
Event: 452444467, Run = 279694, Lumi = 253, met = 143.813, phoEt = 44.2676, HT = 119.368
Event: 245936311, Run = 278820, Lumi = 144, met = 148.531, phoEt = 153.369, HT = 77.3262
Event: 537777057, Run = 279588, Lumi = 360, met = 123.192, phoEt = 98.4315, HT = 561.91
Event: 1177305180, Run = 278820, Lumi = 646, met = 136.711, phoEt = 37.3279, HT = 75.0742
Event: 38380157, Run = 279071, Lumi = 86, met = 120.464, phoEt = 90.5572, HT = 0
Event: 78705650, Run = 279654, Lumi = 41, met = 131.966, phoEt = 66.1759, HT = 194.497
Event: 621193197, Run = 279588, Lumi = 406, met = 257.986, phoEt = 75.0863, HT = 0
Event: 174875792, Run = 279931, Lumi = 160, met = 130.821, phoEt = 146.765, HT = 475.313
Event: 347228670, Run = 279653, Lumi = 258, met = 217.825, phoEt = 39.5183, HT = 349.241
Event: 2353515969, Run = 279841, Lumi = 1348, met = 161.718, phoEt = 182.051, HT = 92.5634
Event: 869029690, Run = 278822, Lumi = 501, met = 128.144, phoEt = 56.8584, HT = 357.968
Event: 178802606, Run = 280363, Lumi = 111, met = 127.789, phoEt = 155.822, HT = 33.2316
Event: 1587211090, Run = 279975, Lumi = 930, met = 239.544, phoEt = 131.734, HT = 0
Event: 489592441, Run = 280330, Lumi = 258, met = 175.362, phoEt = 56.0886, HT = 220.964
Event: 2046254908, Run = 278822, Lumi = 1197, met = 122.094, phoEt = 39.5211, HT = 0
Event: 962270122, Run = 279767, Lumi = 569, met = 143.94, phoEt = 62.0931, HT = 0
Event: 283268746, Run = 279115, Lumi = 226, met = 131.715, phoEt = 174.091, HT = 122.655
Event: 82503160, Run = 279116, Lumi = 53, met = 130.194, phoEt = 163.358, HT = 97.3549
Event: 158644413, Run = 278923, Lumi = 124, met = 173.418, phoEt = 65.6468, HT = 335.605
Event: 2393636260, Run = 278969, Lumi = 1375, met = 153.646, phoEt = 351.304, HT = 617.289
Event: 2467963825, Run = 278969, Lumi = 1417, met = 169.116, phoEt = 121.439, HT = 40.672
Event: 47307840, Run = 278874, Lumi = 23, met = 158.45, phoEt = 59.1037, HT = 220.98
Event: 368368114, Run = 279844, Lumi = 271, met = 228.939, phoEt = 238.727, HT = 0
Event: 330343691, Run = 278874, Lumi = 168, met = 146.599, phoEt = 176.616, HT = 129.773
Event: 451463717, Run = 278874, Lumi = 231, met = 140.866, phoEt = 40.2668, HT = 224.26
Event: 217626610, Run = 278963, Lumi = 123, met = 140.575, phoEt = 180.837, HT = 380.836
Event: 24911695, Run = 280017, Lumi = 14, met = 125.926, phoEt = 54.4256, HT = 296.833
Event: 26246652, Run = 280017, Lumi = 14, met = 189.161, phoEt = 51.7459, HT = 623.852
Event: 728093876, Run = 279115, Lumi = 470, met = 199.084, phoEt = 228.335, HT = 141.033
Event: 1110703459, Run = 278875, Lumi = 617, met = 121.873, phoEt = 42.1589, HT = 134.559
Event: 1657492267, Run = 279975, Lumi = 967, met = 149.168, phoEt = 210.255, HT = 321.684
Event: 35958381, Run = 280385, Lumi = 19, met = 132.366, phoEt = 62.8248, HT = 714.193
Event: 776280053, Run = 278874, Lumi = 407, met = 153.092, phoEt = 59.5459, HT = 429.887
Event: 1394974374, Run = 279931, Lumi = 828, met = 121.221, phoEt = 77.2613, HT = 34.8301
Event: 2804647043, Run = 280385, Lumi = 1505, met = 125.438, phoEt = 53.7186, HT = 191.068
Event: 324925040, Run = 279794, Lumi = 241, met = 181.57, phoEt = 72.3628, HT = 931.123
Event: 65001435, Run = 278923, Lumi = 70, met = 126.283, phoEt = 194.278, HT = 98.081
Event: 1231823604, Run = 278875, Lumi = 677, met = 214.59, phoEt = 54.7888, HT = 189.085
Event: 766497634, Run = 279658, Lumi = 430, met = 188.904, phoEt = 66.5307, HT = 0
Event: 209056279, Run = 280242, Lumi = 117, met = 209.455, phoEt = 127.269, HT = 605.421
Event: 171682684, Run = 278969, Lumi = 154, met = 171.98, phoEt = 42.4038, HT = 109.541
Event: 505688305, Run = 278923, Lumi = 317, met = 177.639, phoEt = 55.1367, HT = 55.9185
Event: 683283383, Run = 279588, Lumi = 440, met = 134.734, phoEt = 95.8285, HT = 208.6
Event: 1679989323, Run = 280249, Lumi = 918, met = 123.62, phoEt = 185.793, HT = 128.563
Event: 438328945, Run = 279588, Lumi = 308, met = 134.477, phoEt = 67.9195, HT = 300.447
Event: 1397017051, Run = 278969, Lumi = 834, met = 248.309, phoEt = 46.4105, HT = 138.283
Event: 192842669, Run = 278957, Lumi = 168, met = 175.658, phoEt = 310.023, HT = 548.782
Event: 2405055017, Run = 278969, Lumi = 1381, met = 132.393, phoEt = 41.2313, HT = 146.284
Event: 964561421, Run = 280018, Lumi = 554, met = 216.215, phoEt = 35.5554, HT = 251.658
Event: 219103448, Run = 278962, Lumi = 182, met = 143.147, phoEt = 54.8063, HT = 123.029
Event: 110112322, Run = 278969, Lumi = 121, met = 200.411, phoEt = 65.0528, HT = 129.398
Event: 1606312291, Run = 278969, Lumi = 948, met = 125.557, phoEt = 90.7794, HT = 66.5357
Event: 119388877, Run = 279993, Lumi = 127, met = 176.665, phoEt = 51.6327, HT = 171.671
Event: 744986281, Run = 279658, Lumi = 419, met = 133.586, phoEt = 38.5485, HT = 235.278
Event: 1702812621, Run = 278969, Lumi = 999, met = 128.017, phoEt = 132.38, HT = 0
Event: 1615849011, Run = 278969, Lumi = 953, met = 156.264, phoEt = 57.883, HT = 209.136
Event: 142603047, Run = 279654, Lumi = 73, met = 130.472, phoEt = 101.809, HT = 747.94
Event: 982246294, Run = 278975, Lumi = 623, met = 128.013, phoEt = 125.549, HT = 51.1132
Event: 925887558, Run = 279841, Lumi = 564, met = 172.975, phoEt = 103.797, HT = 532.325
Event: 1568698228, Run = 279794, Lumi = 918, met = 237.787, phoEt = 116.225, HT = 305.93
Event: 247049188, Run = 279071, Lumi = 206, met = 185.444, phoEt = 63.696, HT = 82.1472
Event: 149283887, Run = 279993, Lumi = 145, met = 123.166, phoEt = 38.1106, HT = 354.994
Event: 280213267, Run = 279071, Lumi = 222, met = 160.772, phoEt = 57.6552, HT = 137.165
Event: 940678257, Run = 279760, Lumi = 577, met = 133.098, phoEt = 35.9917, HT = 128.752
Event: 259136652, Run = 279841, Lumi = 194, met = 126.846, phoEt = 171.874, HT = 425.835
Event: 1803684420, Run = 279766, Lumi = 998, met = 157.965, phoEt = 264.478, HT = 384.243
Event: 1868341293, Run = 279694, Lumi = 1014, met = 159.578, phoEt = 72.7715, HT = 42.6362
Event: 533358513, Run = 279588, Lumi = 358, met = 191.442, phoEt = 203.518, HT = 0
Event: 192196556, Run = 279887, Lumi = 178, met = 172.87, phoEt = 118.219, HT = 0
Event: 1200094872, Run = 279694, Lumi = 654, met = 161.128, phoEt = 137.591, HT = 296.678
Event: 1654100393, Run = 279694, Lumi = 895, met = 120.635, phoEt = 50.5387, HT = 194.095
Event: 208228762, Run = 279931, Lumi = 181, met = 135.157, phoEt = 120.343, HT = 0
Event: 1844936742, Run = 280018, Lumi = 1073, met = 160.856, phoEt = 60.6013, HT = 113.558
Event: 1405431842, Run = 279841, Lumi = 833, met = 162.369, phoEt = 178.743, HT = 121.096
Event: 577728773, Run = 279760, Lumi = 381, met = 154.214, phoEt = 180.482, HT = 965.888
Event: 396020150, Run = 279766, Lumi = 208, met = 200.3, phoEt = 326.391, HT = 0
Event: 411950217, Run = 279667, Lumi = 294, met = 152.387, phoEt = 37.6082, HT = 142.757
Event: 2649837579, Run = 279766, Lumi = 1520, met = 124.324, phoEt = 65.6023, HT = 457.496
Event: 12974221, Run = 279716, Lumi = 8, met = 133.003, phoEt = 43.1019, HT = 333.052
Event: 158044751, Run = 279685, Lumi = 85, met = 177.593, phoEt = 58.6961, HT = 0
Event: 1090772085, Run = 279715, Lumi = 651, met = 128.145, phoEt = 105.189, HT = 63.432
Event: 146580484, Run = 279694, Lumi = 81, met = 137.387, phoEt = 164.102, HT = 194.061
Event: 843280397, Run = 279694, Lumi = 462, met = 132.659, phoEt = 62.9642, HT = 211.233
Event: 1408099473, Run = 279716, Lumi = 759, met = 221.287, phoEt = 71.2285, HT = 103.429
Event: 1240511251, Run = 279694, Lumi = 676, met = 125.512, phoEt = 82.6509, HT = 495.458
Event: 1660068786, Run = 279694, Lumi = 898, met = 127.81, phoEt = 74.6528, HT = 173.901
Event: 841698109, Run = 279794, Lumi = 523, met = 239.427, phoEt = 86.6409, HT = 316.075
Event: 32794384, Run = 279715, Lumi = 78, met = 133.961, phoEt = 44.1947, HT = 533.242
Event: 271270325, Run = 279715, Lumi = 213, met = 122.945, phoEt = 58.6311, HT = 0
Event: 519073012, Run = 279715, Lumi = 344, met = 368.942, phoEt = 336.464, HT = 340.068
Event: 845092883, Run = 279716, Lumi = 448, met = 187.771, phoEt = 105.622, HT = 295.124
Event: 1761739549, Run = 279716, Lumi = 976, met = 163.362, phoEt = 202.377, HT = 71.3456
Event: 537083909, Run = 279760, Lumi = 359, met = 196.93, phoEt = 72.6395, HT = 445.38
Event: 2904052036, Run = 279841, Lumi = 1658, met = 223.703, phoEt = 57.068, HT = 681.212
Event: 1348814362, Run = 279794, Lumi = 800, met = 157.43, phoEt = 78.4276, HT = 272.421
Event: 1320784622, Run = 279975, Lumi = 789, met = 188.672, phoEt = 85.8358, HT = 85.279
Event: 1491572093, Run = 280191, Lumi = 801, met = 122.779, phoEt = 106.952, HT = 901.564
Event: 4078981661, Run = 279931, Lumi = 2367, met = 192.271, phoEt = 82.7773, HT = 328.899
Event: 37965611, Run = 279975, Lumi = 78, met = 204.682, phoEt = 115.959, HT = 48.816
Event: 591655275, Run = 279823, Lumi = 387, met = 159.926, phoEt = 53.215, HT = 0
Event: 240630923, Run = 279823, Lumi = 188, met = 126.372, phoEt = 88.1447, HT = 258.007
Event: 1805202234, Run = 279794, Lumi = 1043, met = 134.059, phoEt = 45.5695, HT = 457.037
Event: 228304525, Run = 279823, Lumi = 182, met = 169.201, phoEt = 84.4773, HT = 351.373
Event: 338201512, Run = 279823, Lumi = 244, met = 236.739, phoEt = 49.4035, HT = 43.3926
Event: 1106260354, Run = 279841, Lumi = 666, met = 187.313, phoEt = 60.0772, HT = 147.893
Event: 583513648, Run = 280363, Lumi = 344, met = 147.443, phoEt = 68.8664, HT = 44.3769
Event: 1516787406, Run = 279931, Lumi = 893, met = 136.774, phoEt = 67.9865, HT = 262.442
Event: 34723666, Run = 279975, Lumi = 76, met = 120.789, phoEt = 51.5714, HT = 210.932
Event: 311845637, Run = 280015, Lumi = 174, met = 231.348, phoEt = 105.872, HT = 114.871
Event: 1243710747, Run = 279931, Lumi = 751, met = 155.08, phoEt = 224.946, HT = 1404.26
Event: 1628675316, Run = 280191, Lumi = 875, met = 150.458, phoEt = 38.9011, HT = 152.589
Event: 21538724, Run = 280015, Lumi = 13, met = 128.28, phoEt = 159.931, HT = 32.0289
Event: 869061631, Run = 279931, Lumi = 549, met = 294.077, phoEt = 275.822, HT = 494.699
Event: 1882554401, Run = 279975, Lumi = 1083, met = 177.371, phoEt = 44.2579, HT = 309.729
Event: 663549027, Run = 279966, Lumi = 434, met = 146.676, phoEt = 152.534, HT = 65.9656
Event: 221922414, Run = 280017, Lumi = 120, met = 187.305, phoEt = 54.9499, HT = 269.609
Event: 294468047, Run = 280017, Lumi = 160, met = 122.04, phoEt = 68.2669, HT = 0
Event: 346382797, Run = 279975, Lumi = 253, met = 220.737, phoEt = 38.8776, HT = 372.005
Event: 1198940585, Run = 280385, Lumi = 647, met = 163.967, phoEt = 149.926, HT = 442.271
Event: 642063128, Run = 280191, Lumi = 347, met = 128.701, phoEt = 79.3632, HT = 245.941
Event: 1965929534, Run = 280018, Lumi = 1148, met = 140.006, phoEt = 72.6201, HT = 0
Event: 392819559, Run = 280017, Lumi = 215, met = 169.867, phoEt = 55.4391, HT = 201.192
Event: 1124048392, Run = 280018, Lumi = 648, met = 174.425, phoEt = 67.7212, HT = 164.273
Event: 1361226651, Run = 280018, Lumi = 785, met = 268.25, phoEt = 36.3043, HT = 62.4854
Event: 1860066134, Run = 280249, Lumi = 1029, met = 124.712, phoEt = 216.096, HT = 176.898
Event: 540654376, Run = 280251, Lumi = 298, met = 159.372, phoEt = 218.605, HT = 186.971
Event: 152041281, Run = 280191, Lumi = 81, met = 131.441, phoEt = 50.325, HT = 221.365
Event: 883925340, Run = 280191, Lumi = 473, met = 139.51, phoEt = 47.3161, HT = 174.808
Event: 249964894, Run = 280242, Lumi = 140, met = 145.339, phoEt = 154.799, HT = 86.9117
Event: 38999199, Run = 280194, Lumi = 29, met = 253.527, phoEt = 674.571, HT = 305.345
Event: 296138794, Run = 280385, Lumi = 162, met = 124.822, phoEt = 76.3928, HT = 64.3841
Event: 768301926, Run = 280242, Lumi = 422, met = 255.201, phoEt = 39.1996, HT = 45.5649
Event: 784285432, Run = 280242, Lumi = 431, met = 226.018, phoEt = 66.0379, HT = 227.785
Event: 394329299, Run = 280249, Lumi = 206, met = 124.987, phoEt = 80.0218, HT = 0
Event: 1583109352, Run = 280330, Lumi = 827, met = 183.21, phoEt = 57.6794, HT = 203.216
Event: 901065694, Run = 280364, Lumi = 481, met = 121.612, phoEt = 68.521, HT = 116.133
Event: 1877631783, Run = 280249, Lumi = 1041, met = 124.939, phoEt = 392.343, HT = 296.288
Event: 2088722689, Run = 280249, Lumi = 1179, met = 312.685, phoEt = 83.8069, HT = 943.346
Event: 303634983, Run = 280251, Lumi = 165, met = 180.873, phoEt = 182.986, HT = 0
Event: 1539692099, Run = 280330, Lumi = 804, met = 290.879, phoEt = 83.0505, HT = 1087.12
Event: 895936365, Run = 280330, Lumi = 477, met = 441.91, phoEt = 167.702, HT = 301.51
Event: 421688981, Run = 280385, Lumi = 227, met = 271.111, phoEt = 187.429, HT = 70.4471
Event: 252758782, Run = 281613, Lumi = 429, met = 127.983, phoEt = 83.4078, HT = 90.9501
Event: 41555691, Run = 281639, Lumi = 30, met = 127.05, phoEt = 85.8887, HT = 226.067
Event: 377823212, Run = 283820, Lumi = 223, met = 120.431, phoEt = 74.924, HT = 1497.85
Event: 433932060, Run = 283830, Lumi = 244, met = 204.068, phoEt = 58.9387, HT = 464.131
Event: 657672925, Run = 282814, Lumi = 334, met = 129.21, phoEt = 39.3642, HT = 101.737
Event: 3320328299, Run = 281693, Lumi = 1835, met = 194.439, phoEt = 44.0787, HT = 245.184
Event: 2551101099, Run = 281693, Lumi = 1364, met = 249.247, phoEt = 36.0265, HT = 971.223
Event: 2926958668, Run = 281693, Lumi = 1606, met = 132.19, phoEt = 62.1249, HT = 262.74
Event: 3497165847, Run = 281693, Lumi = 1925, met = 214.24, phoEt = 105.896, HT = 114.988
Event: 3160615439, Run = 281693, Lumi = 1755, met = 354.008, phoEt = 538.119, HT = 469.622
Event: 73265088, Run = 281707, Lumi = 139, met = 155.024, phoEt = 71.7761, HT = 496.308
Event: 869377616, Run = 281707, Lumi = 585, met = 168.038, phoEt = 222.116, HT = 157.566
Event: 1456874004, Run = 281707, Lumi = 904, met = 209.706, phoEt = 84.2149, HT = 367.805
Event: 1480660836, Run = 281707, Lumi = 916, met = 255.551, phoEt = 104.144, HT = 37.6494
Event: 1052078506, Run = 281727, Lumi = 647, met = 127.963, phoEt = 73.8363, HT = 70.0551
Event: 730022917, Run = 281727, Lumi = 468, met = 217.737, phoEt = 93.9762, HT = 364.198
Event: 1086956699, Run = 281727, Lumi = 665, met = 152.843, phoEt = 91.2867, HT = 109.556
Event: 197279571, Run = 283453, Lumi = 172, met = 121.064, phoEt = 143.682, HT = 295.058
Event: 2804629593, Run = 281797, Lumi = 1652, met = 144.62, phoEt = 55.4296, HT = 185.747
Event: 94746508, Run = 281797, Lumi = 171, met = 148.022, phoEt = 92.0648, HT = 0
Event: 237509107, Run = 281797, Lumi = 255, met = 180.148, phoEt = 64.0292, HT = 1104.99
Event: 1405668803, Run = 281797, Lumi = 892, met = 196.218, phoEt = 73.0379, HT = 199.657
Event: 2816245739, Run = 281797, Lumi = 1659, met = 278.015, phoEt = 53.2454, HT = 37.4911
Event: 3558149635, Run = 281797, Lumi = 2155, met = 184.315, phoEt = 55.5052, HT = 159.676
Event: 100938487, Run = 281975, Lumi = 63, met = 121.811, phoEt = 69.1828, HT = 44.9793
Event: 449219080, Run = 281976, Lumi = 258, met = 185.328, phoEt = 103.413, HT = 37.9364
Event: 1276976847, Run = 281976, Lumi = 725, met = 141.938, phoEt = 64.4753, HT = 195.753
Event: 2109725482, Run = 282037, Lumi = 1187, met = 148.361, phoEt = 217.412, HT = 52.7947
Event: 3122190562, Run = 281976, Lumi = 1759, met = 128.817, phoEt = 38.2006, HT = 455.667
Event: 1091859099, Run = 282037, Lumi = 604, met = 125.544, phoEt = 43.1392, HT = 151.152
Event: 61580460, Run = 282035, Lumi = 28, met = 126.568, phoEt = 74.9504, HT = 308.012
Event: 95614934, Run = 282037, Lumi = 45, met = 123.481, phoEt = 43.345, HT = 301.537
Event: 83151608, Run = 282037, Lumi = 40, met = 125.486, phoEt = 57.9003, HT = 109.696
Event: 252975380, Run = 282037, Lumi = 128, met = 273.849, phoEt = 531.731, HT = 446.418
Event: 2344635494, Run = 282037, Lumi = 1338, met = 122.643, phoEt = 73.6124, HT = 294.29
Event: 2454139670, Run = 282037, Lumi = 1415, met = 190.392, phoEt = 92.4489, HT = 148.217
Event: 2121454306, Run = 282037, Lumi = 1194, met = 143.592, phoEt = 84.0401, HT = 358.885
Event: 2286761418, Run = 282037, Lumi = 1300, met = 164.139, phoEt = 139.299, HT = 259.472
Event: 2204223467, Run = 282037, Lumi = 1246, met = 153.443, phoEt = 35.6984, HT = 50.5616
Event: 1739263190, Run = 282037, Lumi = 969, met = 142.959, phoEt = 51.2789, HT = 494.245
Event: 150595213, Run = 282730, Lumi = 153, met = 121.558, phoEt = 64.0525, HT = 192.88
